,market_cap,symbol,full_name
1337,953069316.0,SPH,Suburban Propane Partners L.P. Common Stock
1338,952309365.0,PL,Planet Labs PBC Class A Common Stock
1339,951710400.0,EXAI,Exscientia Plc American Depositary Shares
1340,950368737.0,SCS,Steelcase Inc. Common Stock
1341,950216096.0,SCHN,Schnitzer Steel Industries Inc. Class A Common Stock
1342,949739087.0,VTLE,Vital Energy Inc. Common Stock par value $0.01 per share
1343,948419673.0,BCSF,Bain Capital Specialty Finance Inc. Common Stock
1344,946549812.0,BRCC,BRC Inc. Class A Common Stock
1345,943179272.0,MRC,MRC Global Inc. Common Stock
1346,942648000.0,OXLC,Oxford Lane Capital Corp. Common Stock
1347,942461849.0,HOUS,Anywhere Real Estate Inc. Common Stock
1348,941962206.0,GIII,G-III Apparel Group LTD. Common Stock
1349,932704800.0,NGMS,NeoGames S.A. Ordinary Shares
1350,931466894.0,COMM,CommScope Holding Company Inc. Common Stock
1351,930007784.0,THR,Thermon Group Holdings Inc. Common Stock
1352,929751623.0,SCCE,Sachem Capital Corp. 6.00% Notes due 2027
1353,928376912.0,BFS,Saul Centers Inc. Common Stock
1354,928107512.0,RNP,Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares
1355,927437500.0,HCSG,Healthcare Services Group Inc. Common Stock
1356,919706035.0,PRAA,PRA Group Inc. Common Stock
1357,919522630.0,CCRN,Cross Country Healthcare Inc. Common Stock $0.0001 Par Value
1358,918100986.0,EFC,Ellington Financial Inc. Common Stock 
1359,917728165.0,SKWD,Skyward Specialty Insurance Group Inc. Common Stock
1360,915130946.0,CHCT,Community Healthcare Trust Incorporated Common Stock
1361,913447293.0,TTGT,TechTarget Inc. Common Stock
1362,913042723.0,RBCAA,Republic Bancorp Inc. Class A Common Stock
1363,912861034.0,FMN,Federated Hermes Premier Municipal Income Fund
1364,912171737.0,ARCT,Arcturus Therapeutics Holdings Inc. Common Stock
1365,909868305.0,EVLV,Evolv Technologies Holdings Inc. Class A Common Stock
1366,909661624.0,ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest
1367,908318099.0,TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share
1368,906769946.0,INBX,Inhibrx Inc. Common Stock
1369,905396590.0,DCGO,DocGo Inc. Common Stock
1370,903174538.0,SIBN,SI-BONE Inc. Common Stock
1371,902735089.0,LC,LendingClub Corporation Common Stock
1372,901733701.0,COGT,Cogent Biosciences Inc. Common Stock
1373,900229231.0,NHC,National HealthCare Corporation Common Stock
1374,897730278.0,ATAT,Atour Lifestyle Holdings Limited American Depositary Shares
1375,896568224.0,SILK,Silk Road Medical Inc. Common Stock
1376,894065564.0,MFIC,MidCap Financial Investment Corporation Common Stock
1377,893967613.0,BSIG,BrightSphere Investment Group Inc. Common Stock
1378,892548880.0,APLD,Applied Digital Corporation Common Stock
1379,887400000.0,NAT,Nordic American Tankers Limited Common Stock
1380,886667757.0,TMP,Tompkins Financial Corporation Common Stock
1381,884235668.0,IMXI,International Money Express Inc. Common Stock
1382,875013072.0,NVRO,Nevro Corp. Common Stock
1383,873373685.0,YALA,Yalla Group Limited American Depositary Shares each representing one Class A Ordinary Share
1384,873119595.0,QTRX,Quanterix Corporation Common Stock
1385,872213516.0,ELVN,Enliven Therapeutics Inc. Common Stock
1386,871171000.0,CIFR,Cipher Mining Inc. Common Stock
1387,870492478.0,CDRE,Cadre Holdings Inc. Common Stock
1388,870045308.0,KREF,KKR Real Estate Finance Trust Inc. Common Stock
1389,865525569.0,ASTS,AST SpaceMobile Inc. Class A Common Stock
1390,864521533.0,AOSL,Alpha and Omega Semiconductor Limited Common Shares
1391,863687352.0,PRM,Perimeter Solutions SA Ordinary Shares
1392,863549461.0,DRQ,Dril-Quip Inc. Common Stock
1393,861382650.0,INVA,Innoviva Inc. Common Stock
1394,860840890.0,NRDS,NerdWallet Inc. Class A Common Stock
1395,858401205.0,PRLB,Proto Labs Inc. Common stock
1396,856262301.0,HZO,MarineMax Inc.  (FL) Common Stock
1397,854665314.0,PWP,Perella Weinberg Partners Class A Common Stock
1398,851656485.0,SBGI,Sinclair Inc. Class A Common Stock
1399,848373617.0,RWT,Redwood Trust Inc. Common Stock
1400,847300037.0,MUI,BlackRock Municipal Income Fund Inc. Common Stock
1401,847178925.0,BCX,BlackRock Resources Common Shares of Beneficial Interest
1402,843274822.0,BXC,Bluelinx Holdings Inc. Common Stock
1403,843189796.0,MVST,Microvast Holdings Inc. Common Stock
1404,843173089.0,NEXT,NextDecade Corporation Common Stock
1405,838301720.0,CENX,Century Aluminum Company Common Stock
1406,837339228.0,UTL,UNITIL Corporation Common Stock
1407,837185956.0,CII,Blackrock Capital and Income Fund Inc.
1408,835644445.0,RSI,Rush Street Interactive Inc. Class A Common Stock
1409,835259954.0,BY,Byline Bancorp Inc. Common Stock
1410,833384579.0,EQRX,EQRx Inc.  Common Stock
1411,829839350.0,ADV,Advantage Solutions Inc. Class A Common Stock
1412,828853275.0,AHH,Armada Hoffler Properties Inc. Common Stock
1413,827824976.0,ARDX,Ardelyx Inc. Common Stock
1414,825360119.0,AVO,Mission Produce Inc. Common Stock
1415,824866066.0,SLRC,SLR Investment Corp. Common Stock
1416,823845039.0,MGR,Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059
1417,820024503.0,HPP,Hudson Pacific Properties Inc. Common Stock
1418,817748986.0,IIIV,i3 Verticals Inc. Class A Common Stock
1419,817598959.0,RGNX,REGENXBIO Inc. Common Stock
1420,813297344.0,RDWR,Radware Ltd. Ordinary Shares
1421,812260054.0,RAPT,RAPT Therapeutics Inc. Common Stock
1422,811511839.0,WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests
1423,811471464.0,HQH,Tekla Healthcare Investors Common Stock
1424,811217722.0,NRDY,Nerdy Inc. Class A Common Stock
1425,811176327.0,CCO,Clear Channel Outdoor Holdings Inc. Common Stock
1426,809806605.0,AC,Associated Capital Group Inc. Common Stock
1427,809770500.0,SILV,SilverCrest Metals Inc. Common Shares
1428,809609819.0,LXU,LSB Industries Inc. Common Stock
1429,807439052.0,VRDN,Viridian Therapeutics Inc. Common Stock
1430,805504691.0,GRC,Gorman-Rupp Company (The) Common Stock
1431,804083916.0,CGBD,Carlyle Secured Lending Inc. Common Stock
1432,803026701.0,BVH,Bluegreen Vacations Holding Corporation Class A Common Stock
1433,802046056.0,ULH,Universal Logistics Holdings Inc. Common Stock
1434,797415884.0,ALTI,AlTi Global Inc. Class A Common Stock
1435,795229864.0,HRT,HireRight Holdings Corporation Common Stock
1436,788111934.0,SCLX,Scilex Holding Company Common Stock
1437,787396137.0,KARO,Karooooo Ltd. Ordinary Shares
1438,786127425.0,NRP,Natural Resource Partners LP Limited Partnership
1439,784372764.0,KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock
1440,784294988.0,SLI,Standard Lithium Ltd. Common Shares
1441,782088770.0,TGI,Triumph Group Inc. Common Stock
1442,776652362.0,COLL,Collegium Pharmaceutical Inc. Common Stock
1443,776286633.0,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS
1444,775666769.0,LDI,loanDepot Inc. Class A Common Stock
1445,775299368.0,WEAV,Weave Communications Inc. Common Stock
1446,773027142.0,HTFC,Horizon Technology Finance Corporation 6.25% Notes due 2027
1447,769824714.0,RUMBW,Rumble Inc. Warrant
1448,769719483.0,HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share
1449,769249157.0,ADTN,ADTRAN Holdings Inc. Common Stock
1450,768167708.0,CAPL,CrossAmerica Partners LP Common Units representing limited partner interests
1451,767389551.0,HCAT,Health Catalyst Inc Common Stock
1452,765444805.0,GDYN,Grid Dynamics Holdings Inc. Class A Common Stock
1453,763998518.0,ACMR,ACM Research Inc. Class A Common Stock
1454,761899416.0,BIGC,BigCommerce Holdings Inc. Series 1 Common Stock
1455,761291075.0,VERA,Vera Therapeutics Inc. Class A Common Stock
1456,761149796.0,ASLE,AerSale Corporation Common Stock
1457,759694344.0,BASE,Couchbase Inc. Common Stock
1458,759172604.0,SNPO,Snap One Holdings Corp. Common Stock
1459,758499887.0,CNTA,Centessa Pharmaceuticals plc American Depositary Shares
1460,756805597.0,RPAY,Repay Holdings Corporation Class A Common Stock
1461,753336132.0,BMEA,Biomea Fusion Inc. Common Stock
1462,752938061.0,ZH,Zhihu Inc. American Depositary Shares (every two of each representing one Class A ordinary share)
1463,751890000.0,WKME,WalkMe Ltd. Ordinary Shares
1464,750330871.0,REVG,REV Group Inc. Common Stock
1465,749706019.0,SP,SP Plus Corporation Common Stock
1466,746783224.0,CHUY,Chuy's Holdings Inc. Common Stock
1467,746660127.0,BALY,Bally's Corporation Common Stock
1468,740872365.0,BCYC,Bicycle Therapeutics plc American Depositary Shares
1469,740857099.0,LIFW,MSP Recovery Inc. Class A Common Stock
1470,740081457.0,REPX,Riley Exploration Permian Inc. Common Stock
1471,734417708.0,CANO,Cano Health Inc. Class A Common Stock
1472,733851186.0,LYEL,Lyell Immunopharma Inc. Common Stock
1473,731921400.0,GHRS,GH Research PLC Ordinary Shares
1474,728365340.0,SXC,SunCoke Energy Inc. Common Stock
1475,728365000.0,BV,BrightView Holdings Inc. Common Stock
1476,722342176.0,MYE,Myers Industries Inc. Common Stock
1477,721386352.0,SCVL,Shoe Carnival Inc. Common Stock
1478,720792345.0,LUNR,Intuitive Machines Inc. Class A Common Stock
1479,717874414.0,HLLY,Holley Inc. Common Stock
1480,717540770.0,ALLO,Allogene Therapeutics Inc. Common Stock
1481,717076800.0,NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests
1482,716055774.0,TITN,Titan Machinery Inc. Common Stock
1483,715967233.0,CRAI,CRA International Inc. Common Stock
1484,707655962.0,FCRX,Crescent Capital BDC Inc. 5.00% Notes due 2026
1485,706766704.0,OFIX,Orthofix Medical Inc. Common Stock (DE)
1486,703017769.0,MOND,Mondee Holdings Inc. Class A Common Stock
1487,702846512.0,SDIG,Stronghold Digital Mining Inc. Class A Common Stock
1488,702619810.0,PLOW,Douglas Dynamics Inc. Common Stock
1489,700689792.0,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares
1490,699560897.0,DWACU,Digital World Acquisition Corp. Units
1491,698828208.0,YSG,Yatsen Holding Limited American Depositary Shares each representing four Class A ordinary shares
1492,697666996.0,AIC,Arlington Asset Investment Corp 6.750% Notes due 2025
1493,696683835.0,CBL,CBL & Associates Properties Inc. Common Stock
1494,696095531.0,TCPC,BlackRock TCP Capital Corp. Common Stock
1495,694071659.0,ACRS,Aclaris Therapeutics Inc. Common Stock
1496,692132500.0,NNOX,NANO-X IMAGING LTD Ordinary Shares
1497,691065182.0,JRVR,James River Group Holdings Ltd. Common Shares
1498,690315510.0,PHVS,Pharvaris N.V. Ordinary Shares
1499,689324400.0,ALLG,Allego N.V. Ordinary Share
1500,686316974.0,DYN,Dyne Therapeutics Inc. Common Stock
1501,685844795.0,HSTM,HealthStream Inc. Common Stock
1502,682331068.0,NXP,Nuveen Select Tax Free Income Portfolio Common Stock
1503,681355324.0,INN,Summit Hotel Properties Inc. Common Stock
1504,672897047.0,SPRY,ARS Pharmaceuticals Inc. Common Stock
1505,668914791.0,BLBD,Blue Bird Corporation Common Stock
1506,667592601.0,GSBC,Great Southern Bancorp Inc. Common Stock
1507,667045983.0,ARQT,Arcutis Biotherapeutics Inc. Common Stock
1508,663722570.0,WOW,WideOpenWest Inc. Common Stock
1509,662539834.0,TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares
1510,661954061.0,MVIS,MicroVision Inc. Common Stock
1511,659220438.0,MGRB,Affiliated Managers Group Inc. 4.750% Junior Subordinated Notes due 2060
1512,658618281.0,RNA,Avidity Biosciences Inc. Common Stock
1513,657233011.0,AMWL,American Well Corporation Class A Common Stock
1514,656868472.0,BKD,Brookdale Senior Living Inc. Common Stock
1515,654123517.0,SCWX,SecureWorks Corp. Class A Common Stock
1516,649803588.0,NOA,North American Construction Group Ltd. Common Shares (no par)
1517,649245360.0,LASR,nLIGHT Inc. Common Stock
1518,648645234.0,BLTE,Belite Bio Inc American Depositary Shares
1519,648088911.0,GMRE,Global Medical REIT Inc. Common Stock
1520,647573551.0,RICK,RCI Hospitality Holdings Inc. Common Stock
1521,646769100.0,BLX,Banco Latinoamericano de Comercio Exterior S.A.
1522,645924451.0,PHAT,Phathom Pharmaceuticals Inc. Common Stock
1523,644329089.0,EXFY,Expensify Inc. Class A Common Stock
1524,643040099.0,HOV,Hovnanian Enterprises Inc. Class A Common Stock
1525,639680370.0,NEXA,Nexa Resources S.A. Common Shares
1526,633976488.0,MYPS,PLAYSTUDIOS Inc.  Class A Common Stock
1527,633508426.0,GPRO,GoPro Inc. Class A Common Stock
1528,632807400.0,HBT,HBT Financial Inc. Common Stock
1529,630143666.0,MHD,Blackrock MuniHoldings Fund Inc. Common Stock
1530,628317270.0,WTI,W&T Offshore Inc. Common Stock
1531,627939865.0,AMPX,Amprius Technologies Inc. Common Stock
1532,625030436.0,MODV,ModivCare Inc. Common Stock
1533,620079002.0,ARIS,Aris Water Solutions Inc. Class A Common Stock
1534,619981473.0,TSE,Trinseo PLC Ordinary Shares 
1535,619614564.0,OABI,OmniAb Inc. Common Stock
1536,617079168.0,DOMO,Domo Inc. Class B Common Stock
1537,616581067.0,DWAC,Digital World Acquisition Corp. Class A Common Stock
1538,615886602.0,SD,SandRidge Energy Inc. Common Stock
1539,614889905.0,BBSI,Barrett Business Services Inc. Common Stock
1540,614073523.0,TARS,Tarsus Pharmaceuticals Inc. Common Stock
1541,613284328.0,LIND,Lindblad Expeditions Holdings Inc. Common Stock
1542,612289810.0,ZEUS,Olympic Steel Inc. Common Stock
1543,610760869.0,TYRA,Tyra Biosciences Inc. Common Stock
1544,610098846.0,CCB,Coastal Financial Corporation Common Stock
1545,610094111.0,AMAL,Amalgamated Financial Corp. Common Stock (DE)
1546,609995333.0,FDMT,4D Molecular Therapeutics Inc. Common Stock
1547,609399836.0,MGRD,Affiliated Managers Group Inc. 4.200% Junior Subordinated Notes due 2061
1548,608834944.0,CION,CION Investment Corporation Common Stock
1549,608640000.0,FORR,Forrester Research Inc. Common Stock
1550,608249552.0,MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock
1551,607912833.0,AUROW,Aurora Innovation Inc. Warrant
1552,606426692.0,HLVX,HilleVax Inc. Common Stock
1553,606023602.0,ORGN,Origin Materials Inc. Common Stock
1554,604055437.0,NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest
1555,601506827.0,TRTX,TPG RE Finance Trust Inc. Common Stock
1556,601056058.0,BOC,Boston Omaha Corporation Class A Common Stock
1557,600330628.0,CDNA,CareDx Inc. Common Stock
1558,599857524.0,MCRB,Seres Therapeutics Inc. Common Stock
1559,598191904.0,EDIT,Editas Medicine Inc. Common Stock
1560,594049946.0,MPX,Marine Products Corporation Common Stock
1561,593647168.0,MLYS,Mineralys Therapeutics Inc. Common Stock
1562,589675839.0,BRY,Berry Corporation (bry) Common Stock
1563,589080000.0,MGIC,Magic Software Enterprises Ltd. Ordinary Shares
1564,586228160.0,WALD,Waldencast plc Class A Ordinary Share
1565,585709305.0,LAND,Gladstone Land Corporation Common Stock
1566,585257588.0,CYH,Community Health Systems Inc. Common Stock
1567,585183187.0,ALPN,Alpine Immune Sciences Inc. Common Stock
1568,584446224.0,ACRE,Ares Commercial Real Estate Corporation Common Stock
1569,582288844.0,HIBB,Hibbett Inc. Common Stock
1570,582036847.0,PAHC,Phibro Animal Health Corporation Class A Common Stock
1571,580461700.0,TNP,Tsakos Energy Navigation Ltd Common Shares
1572,579838000.0,GPRK,Geopark Ltd Common Shares
1573,579552374.0,KRNY,Kearny Financial Corp Common Stock
1574,579315151.0,CMPO,CompoSecure Inc. Class A Common Stock
1575,578856684.0,ATLC,Atlanticus Holdings Corporation Common Stock
1576,577997575.0,AJXA,Great Ajax Corp. 7.25% Convertible Senior Notes due 2024
1577,577641473.0,LEGH,Legacy Housing Corporation Common Stock (TX)
1578,577215062.0,UHG,United Homes Group Inc Class A Common Stock
1579,576627792.0,EOLS,Evolus Inc. Common Stock
1580,573973299.0,CFB,CrossFirst Bankshares Inc. Common Stock
1581,573716959.0,NFBK,Northfield Bancorp Inc. Common Stock (Delaware)
1582,573644471.0,TRDA,Entrada Therapeutics Inc. Common Stock
1583,572199414.0,DM,Desktop Metal Inc. Class A Common Stock
1584,569391921.0,ONEW,OneWater Marine Inc. Class A Common Stock
1585,568305401.0,CAN,Canaan Inc. American Depositary Shares
1586,564358572.0,QD,Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share
1587,563683300.0,ITRN,Ituran Location and Control Ltd. Ordinary Shares
1588,560984754.0,JANX,Janux Therapeutics Inc. Common Stock
1589,560488027.0,ORGO,Organogenesis Holdings Inc. Class A Common Stock
1590,560184900.0,ASPN,Aspen Aerogels Inc. Common Stock
1591,560123754.0,LAW,CS Disco Inc. Common Stock
1592,559980237.0,PFLT,PennantPark Floating Rate Capital Ltd. Common Stock
1593,559498598.0,MBWM,Mercantile Bank Corporation Common Stock
1594,558695166.0,FPI,Farmland Partners Inc. Common Stock
1595,558597335.0,SFIX,Stitch Fix Inc. Class A Common Stock
1596,557535000.0,VTRU,Vitru Limited Common Shares
1597,556341456.0,PTSI,P.A.M. Transportation Services Inc. Common Stock
1598,552911588.0,IRMD,iRadimed Corporation Common Stock
1599,548615800.0,SRI,Stoneridge Inc. Common Stock
1600,546915452.0,AUTL,Autolus Therapeutics plc American Depositary Share
1601,545870000.0,LEV,The Lion Electric Company Common Shares
1602,543237349.0,FOF,Cohen & Steers Closed-End Opportunity Fund Inc. Common Stock
1603,542748963.0,HSII,Heidrick & Struggles International Inc. Common Stock
1604,541674390.0,XPER,Xperi Inc. Common Stock 
1605,539429784.0,CALT,Calliditas Therapeutics AB American Depositary Shares
1606,537771739.0,COOK,Traeger Inc. Common Stock
1607,535625013.0,NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests
1608,535454003.0,BME,Blackrock Health Sciences Trust
1609,534661372.0,TCMD,Tactile Systems Technology Inc. Common Stock
1610,534282712.0,ATEX,Anterix Inc. Common Stock
1611,533780217.0,AGEN,Agenus Inc. Common Stock
1612,533107245.0,FLWS,1-800-FLOWERS.COM Inc. Common Stock
1613,532628961.0,CERS,Cerus Corporation Common Stock
1614,532543037.0,MCBS,MetroCity Bankshares Inc. Common Stock
1615,530950826.0,ALEC,Alector Inc. Common Stock
1616,530456495.0,MCFT,MasterCraft Boat Holdings Inc. Common Stock
1617,530204500.0,URGN,UroGen Pharma Ltd. Ordinary Shares
1618,530179652.0,LBC,Luther Burbank Corporation Common Stock
1619,527402255.0,PIII,P3 Health Partners Inc. Class A Common Stock
1620,526783867.0,GOOD,Gladstone Commercial Corporation Real Estate Investment Trust
1621,525942632.0,AVD,American Vanguard Corporation Common Stock ($0.10 Par Value)
1622,525753774.0,GRVY,GRAVITY Co. Ltd. American Depository Shares
1623,525153532.0,TRIN,Trinity Capital Inc. Common Stock
1624,524417988.0,MSBI,Midland States Bancorp Inc. Common Stock
1625,524363414.0,ALTG,Alta Equipment Group Inc. Class A Common Stock
1626,523970191.0,FPH,Five Point Holdings LLC Class A Common Shares
1627,522164359.0,GNLX,Genelux Corporation Common Stock
1628,521833876.0,SRG,Seritage Growth Properties Class A Common Stock
1629,520758214.0,FDUS,Fidus Investment Corporation Common Stock
1630,520429000.0,ISPR,Ispire Technology Inc. Common Stock
1631,520363640.0,MESO,Mesoblast Limited American Depositary Shares
1632,516589200.0,DESP,Despegar.com Corp. Ordinary Shares
